"Z","X1","X2","Y"
1,-0.898598536996181,2.16326388565418,3.14073075658305
0,0,1.46390289397443,2.19102244052607
0,0,1.77476816813913,0.493984823512765
1,1.53161235564091,2.3100445331065,7.18666198226406
1,-0.283218937024955,2.27049829357647,6.82334926260661
0,0,1.98827441506685,2.97726141160768
1,-7.16286050652675,1.88415401378396,-10.7992282163736
0,0,1.80562002766108,0.225394656854238
0,0,1.8727626919337,-1.24372956771902
1,-0.417335445024068,1.96614171088452,4.65076289619262
0,0,1.85143025099627,3.24082469238099
1,1.67585419058159,2.11234967886863,8.37150422185077
1,0.885451551887662,2.28842385226227,4.75312965475207
1,0.510936012126319,2.28718239400523,3.96216234519243
0,0,2.10424130333076,5.15513617437759
0,0,1.81526127647682,1.7612825709146
1,0.900278628356445,2.36286811892173,5.36993290561506
1,2.26765140300693,2.28364566580152,9.35406899903906
0,0,1.93449957959989,7.52892084025286
0,0,2.14040075366714,8.73494523149496
1,-2.62397971503506,1.95322041278603,-2.66737274735041
0,0,1.85109628787506,2.54508106563713
0,0,2.12241214280248,3.63206103126385
0,0,1.86378912190704,2.84336572811248
1,1.05364257791677,2.08026098267377,5.75466813602431
1,0.480608631082675,2.3705040016301,4.4924956894086
0,0,2.27452290549522,6.15329947320295
0,0,1.8871692067112,3.84725379885378
0,0,2.07129031587461,6.28979686200748
0,0,1.78424168284768,2.1023427913199
0,0,1.71962883297289,-0.146289746201714
0,0,1.71880178983433,0.958047940338852
1,2.07578661794264,2.28442655982489,9.00280561448981
1,-0.930648984445928,2.04146706245008,1.87952042169266
0,0,1.80822952931014,3.25439653146633
0,0,1.73733668282191,4.23395641580884
0,0,2.18591056109232,6.36084190737265
0,0,2.14469767339535,5.29881426304022
0,0,1.9941335677971,5.31771140542526
1,-0.963604601540246,2.38661694559306,3.49393616613276
1,-0.148194293612023,2.17359936865397,2.7189265501507
1,1.68181995517135,2.3056405637753,9.60235063258728
1,-4.07114059085232,2.03989076296995,-3.8571563478095
0,0,1.86870880393819,1.51390404925623
0,0,1.8559399922332,3.31799092463205
1,-1.70930723908024,2.29560495319242,0.0649350214038963
1,0.525075693537927,2.22641170065495,5.25419649800044
0,0,2.27522156760582,5.84897189756633
0,0,2.02481031691099,1.11783091539662
0,0,2.10851816195006,6.77968472877762
0,0,1.9220689932505,6.01536778137122
0,0,1.94023565599168,3.17531755115387
0,0,2.19864735744083,7.11942121458134
0,0,2.31691776312372,8.88998160493629
1,1.57646316596638,2.10031937082005,4.65662880905861
0,0,2.14172140470561,4.35329722045405
1,1.3173668484309,2.06646969887731,7.05321027557649
1,1.6517265084123,2.14437311815711,5.00423423958904
0,0,2.12495409370814,4.79740842007026
0,0,1.93128481960992,3.10360136878713
1,2.15404538478172,2.38424746872869,6.76852729520656
0,0,2.19102897420084,6.48854001115687
1,1.73598972983803,2.45095064217206,9.70780155292208
0,0,1.80088888508245,0.725982985610928
1,-3.18032078459196,2.17359419810087,-0.492757553035722
0,0,1.57701208106998,1.13768640706231
1,-1.79283417102053,2.15595412152441,-0.674696009587753
1,2.10477081983451,2.33254467986419,9.00761182833084
1,-0.997509568458628,2.1626872327327,2.13043018270147
1,1.03762758567284,2.21775180335443,7.54495698159766
1,1.38893500962692,2.36857265049655,6.66841856368744
1,-0.298553666419562,2.0720958808309,4.39054301208048
1,-0.412611761945795,2.09915920212932,2.48905989687569
0,0,2.2075590404854,6.82821104608986
1,-4.60532639287612,2.02253663328543,-5.10571704145061
1,0.264623619243567,2.26866402901712,4.9861768583
0,0,1.70409512121372,3.54465958191553
0,0,2.22219066579401,6.16430100069246
1,0.85178453809647,2.19431360393605,8.06744792988882
1,-0.404727108067879,2.22166522704981,3.00479918578224
1,-0.572953969403107,2.2117622521504,1.25195425747206
0,0,1.30839355801571,-3.14184122508807
1,1.38396265239675,2.14429837182329,6.94636929458399
1,3.13914892987322,2.20199743650573,10.1838104884002
1,-0.787934188324786,1.98890372282116,1.81771459427163
0,0,2.14321946739617,5.19581868870024
0,0,1.93768246774767,4.57272628507704
1,-0.861504104325683,2.1743752517008,4.1656676105291
1,-0.222591387572993,2.20641128394309,5.59889586947885
1,1.49771574139374,1.94100087399686,6.94893656417997
0,0,1.44950724806124,0.0642273382413742
0,0,1.6393890380307,2.64272945879377
1,0.098405882327282,2.24782811153566,4.78781502647085
0,0,1.92051459327075,6.62326977864028
1,3.79101808615052,2.36773690174506,13.1012396505221
1,2.11433471117814,2.20821298541605,7.61517712088022
0,0,2.05974461860663,4.72052240615693
1,-2.11686565351711,2.00074354847529,1.1179012398845
0,0,1.98198960965862,4.55806682112073
1,4.6595400524272,2.38651982071277,13.7043384410592
0,0,1.92357234948707,4.144155270246
1,-0.620040893980346,2.27275264281103,4.33991930484604
1,0.487158857749705,2.26623812587448,5.17672153264759
0,0,2.10148680816837,7.22818125436886
0,0,1.81354275901479,0.390224298755221
1,-0.42812219615924,2.13100994003652,3.19124983023185
1,1.46408623451881,2.25768087887711,8.48575195804808
0,0,1.74310352194362,1.1211250880374
0,0,2.30708961148313,7.21658575893784
0,0,1.33664906583346,3.07875515089997
1,-0.274371893666708,2.25863878668613,3.13244699484004
1,-1.47931449704768,2.08214815085157,2.45223526184945
1,1.19833249141757,2.32526656280009,6.9068327995541
0,0,2.28726725048434,8.28006427389197
1,0.670360245182114,2.16530306723131,5.75906508290196
0,0,1.73172871006625,0.625453383808131
1,0.0849294228038385,2.28585602694354,4.68983385181726
1,-0.221778416150345,1.95491942847634,2.85548254887881
1,-0.16735774284941,1.99652363000578,3.81841402028837
1,-0.0398402913990873,2.02739315991059,3.62186980292224
1,-1.97232600603105,1.94621194131837,1.50383519218668
1,-1.20999348116704,2.14494567609139,1.77902046504532
0,0,1.88075458156818,2.66059516412067
1,-1.01519474712574,1.9941352469662,1.87020079521684
0,0,1.78585026159153,4.86242114276048
0,0,1.80684913785171,2.60672385802984
1,1.35781668196613,2.25876475529779,6.44274127656948
1,-0.974560678513299,2.29254505392814,3.54391145714373
0,0,1.95067833318592,1.34348622476934
0,0,1.97157268575879,3.48711981638877
1,2.08027250561782,2.44201874313297,9.19686410395651
0,0,2.09728145411009,5.7905333969433
1,1.58927769184802,2.29034474303984,6.52280947236382
1,-2.72028493292757,2.27885384265276,-0.204337917358734
1,-0.0222420833845898,2.1735455445859,2.99247069336344
0,0,1.97412010475026,5.19697579052106
1,0.189680073221373,2.14669155391661,4.49110742392011
0,0,2.10015629372913,9.2244469253631
0,0,2.21333018413066,7.90528071015385
0,0,2.25810546300167,8.25037774750631
1,0.420656999112506,2.23640284164074,5.55727510726215
0,0,2.05129090070285,4.9899307099377
1,-0.914634726594144,2.28649838519648,3.68237636675975
1,2.58993365773792,2.17577890639573,7.55965106700859
0,0,1.66402449728228,3.91985828961942
0,0,1.93178986532114,4.56853610746026
0,0,1.87712858276523,5.41713638212832
1,-2.34595668455178,1.97759739014477,0.52408201337515
0,0,1.85538592805361,3.34081806257123
1,3.55487949361355,2.44843544570329,11.6539735001465
0,0,1.86155378234162,1.18231177198713
0,0,2.00103008188698,4.50287678325951
0,0,1.95631272041241,2.86077762911764
0,0,1.93161779266958,5.84576678733255
1,1.95296868551811,2.42146346314892,8.12869369777406
0,0,1.97090640944065,7.88576798930491
0,0,1.9810018647354,4.94163137871677
0,0,1.51038521721964,0.764939523569693
1,-0.808057449574625,2.08692908850376,2.62572236241827
1,-0.585728701080458,2.0771897098107,2.85235687761909
0,0,2.08453917704617,8.77544472612949
1,0.102112360173986,2.20109806986185,4.31840580156336
0,0,2.12489503219908,7.58877201927786
0,0,1.95933011436536,2.49787484529006
0,0,1.98853632748615,2.31401886623061
0,0,1.460339683887,0.182942682014159
1,0.95132011209685,2.26199219885597,5.72110370871621
1,1.65462481220218,2.29458590655029,8.94532727630815
0,0,1.97643312629964,2.10431872515297
1,0.345141753198815,2.21762619125739,4.24620972319466
1,-1.08464664450895,2.30441042379369,2.4214770766779
1,-2.11073301817335,2.01308378606515,1.04745071984187
1,-4.97127688706655,2.0494806389057,-7.07446649979595
0,0,2.00800181782328,2.54948297196894
0,0,2.08799646073589,4.02578325390894
1,-0.00195940130066929,2.2040589351361,3.2596160785464
1,1.31040117382886,2.15341189176486,7.86485377337918
1,-2.67973919550803,2.23904189515582,-0.496924375468274
0,0,2.10200283729864,5.88860959409055
0,0,1.94289105336493,3.61426261412398
1,1.21769583922313,2.27688014721779,7.35415278810276
1,0.109942857012576,2.20976136540327,5.53078734947519
1,-0.507686217629022,2.05295844676701,-0.0719210305225833
1,-0.0135304245888501,2.18636579008361,3.14138384985184
0,0,2.18534896480967,4.86227222879428
1,-3.19989769413378,2.22461525561114,-0.491435544711044
1,-1.36906565150458,2.09159918318237,1.46523608770153
0,0,2.13918959910957,6.23424145605683
1,-0.388226299171367,2.09927586357316,2.32683989359969
0,0,2.11345513494035,4.54208411437053
1,1.11469644083277,2.32732130448368,8.94490159490714
1,-0.162841938049105,2.10711470354421,4.25992800851315
0,0,1.91023780948609,5.7496628760896
1,-3.39681293299757,2.00929324607452,-5.07335162931322
1,3.46008221594684,2.24751736308725,10.4719594058926
1,1.69435065750867,2.41137352576783,4.21919611396925
0,0,1.91497716621427,2.77147374573911
0,0,1.9059077512093,4.03894109689543
1,0.587279233259281,2.25528959040244,4.80212706149054
0,0,2.24517541159515,9.93444146349749
1,-0.275880680689015,2.13225197677276,3.90531607666942
1,-1.28349196376669,2.24979642738644,2.30257368534741
1,-5.98435448726985,1.91943986443834,-8.56998457530245
0,0,1.98446694842805,2.02774292404843
1,0.998222137952103,2.15931220562558,6.59838252836312
0,0,1.72331020331406,2.13638394510882
1,0.0225161965543809,2.25529333697666,5.40725378499472
0,0,2.29954017814121,7.33683065779265
1,0.920365887369432,2.27245151458543,4.70554690672682
1,4.09767281091153,2.43450457914356,12.3868207330077
1,-0.726038908476737,2.11369627465544,3.6095558008954
0,0,2.1293426370857,3.30383977313403
0,0,2.05775796691273,4.70860507277217
0,0,1.91270258076052,5.37974252745369
1,1.54276292629794,1.90473440303066,8.93209731681402
1,-1.26599670855499,2.12687048294717,1.60786072060009
1,-1.76021263138592,2.20634881437163,2.78843621635751
1,1.4042398427812,2.28853967313335,6.80382870709957
1,-0.846717270759138,2.2237384812953,2.7036667259186
0,0,2.09419624925502,5.07403358047641
1,3.54246817002291,2.42207957117087,11.9499652397331
0,0,1.89484283744847,2.31658884668157
1,-1.37665032360377,2.22349116938689,2.49925796839328
1,0.55688675639316,2.11663671266693,4.76397771050516
0,0,1.71254955625254,3.11161882528127
0,0,2.24446409987376,7.71123084229056
1,-2.01978611310227,2.2770407155371,1.1913076898875
0,0,1.8034225305911,2.10322601359133
1,0.824915839614932,2.4250786149339,6.38012972430027
1,-4.12820161208794,1.61826648803959,-7.44650171817315
0,0,2.14133698830944,6.1232158260582
0,0,1.82109569444151,4.69124604813275
0,0,1.5715022720734,1.36531757013779
1,0.470130490183051,2.28619391377722,6.4311408689157
1,2.05478697114972,2.20990289526814,7.23816591003192
0,0,1.58736835472346,3.4528314336285
0,0,2.04000259098968,4.99538447818351
1,-0.34674214620944,2.04442121714451,3.79375197534716
0,0,1.56208697196655,1.93117464284411
0,0,2.07404690675494,3.62290604610616
0,0,1.60613397749189,4.21945177237418
1,0.590751265353953,2.08996200572803,5.46056338155998
0,0,2.28288087702588,7.58003545899975
1,0.36467558160832,2.31185483094913,5.54063111007066
0,0,1.68809106794796,3.40758208212153
1,-0.308770925913242,2.05673440564935,3.6171744256889
1,0.24247143782127,2.30161604563093,7.30897034842539
1,-0.18813385804145,2.18613502220022,3.35372837156418
0,0,1.88919723187853,4.60035588742948
1,0.855504641977218,2.16038281038756,5.09598388060763
0,0,2.0657209751197,3.8549274824693
0,0,1.02443459782256,-1.69971108176015
1,-2.45594203144426,2.13375643365879,0.553130155245909
1,-0.705811178269458,2.36813513480932,4.60748375003772
0,0,2.18069753257961,4.69251162578657
0,0,1.66873076642215,0.279138937832875
1,0.917205025203484,2.24310469529087,6.84296449475211
0,0,1.78794170226764,3.88348717045995
0,0,2.12206412529858,4.32609743890879
0,0,1.91238316440245,4.32211413219887
0,0,1.97133969399923,5.4290541448819
0,0,1.94366758200234,4.24924229334452
1,3.83609581737575,2.3676883060825,15.0771549499017
1,-1.03493120931881,2.10231828031686,0.878054023627564
1,1.60310686472639,2.34883382830234,6.89187675245282
1,-1.51534845271617,2.07856499865964,1.70585435893853
1,-1.60675684869661,2.07657249743647,1.0244914724611
0,0,1.95138674989678,6.62516326730845
1,-0.875277614215501,2.09510348862673,0.676478592658104
0,0,1.87620853614002,4.24996177953988
1,0.32726249581499,2.44195491948491,7.39802920608304
1,2.41765565293961,2.37476947383258,9.40623608327052
1,0.67485039185761,2.23988587616778,6.28452310998456
0,0,1.76246679125892,2.71857760349978
1,-1.52323221503737,2.21112175569403,1.47896642126018
0,0,1.7368388362324,1.53967345781175
0,0,1.88901081745038,4.43573512165738
0,0,1.9655413508917,1.49287460619184
1,-2.14029126541987,2.11685342470821,-0.356524481669296
1,4.21946256859183,2.45748788845656,12.7516210461715
1,0.579858143938332,2.39118778646763,6.56592978279544
1,-0.267184787433867,2.26436715557618,4.07235200809313
0,0,1.84274845785233,4.31677256185332
1,-1.04138567005265,2.15726906373837,3.67884230126708
1,-3.83664891374211,1.9111230684942,-2.48214522923707
1,1.74613798927853,2.4099622190843,8.53561679882685
0,0,2.08678624495663,4.00468906218078
0,0,1.76567954943102,4.33189384312644
1,-0.821864423297772,1.98063204859578,2.90094260091358
1,7.20039383306517,2.50189150178282,18.5025407293443
0,0,1.91440556478093,7.1579637165985
0,0,1.50073855135451,1.37777137098575
1,3.74031700904191,2.39744198035918,13.5626286333883
0,0,2.13114457557932,5.88613159784166
1,1.35987163651909,2.32777753402524,8.04498357998673
1,0.814386800452102,2.33123485381741,6.36668876090883
0,0,1.87449206572418,1.26411499977424
0,0,2.19957309983686,7.20214390213337
0,0,2.01789798797633,4.64713559448332
0,0,1.7665033473968,2.53044669802944
0,0,2.08828841921042,9.34705851447015
0,0,1.67440519596001,0.0562818957168972
0,0,2.00598345183046,6.37604249366287
0,0,2.27501353854831,6.56244665381388
1,-1.79493380699322,2.1185774077576,1.04078286185581
0,0,2.15258545698145,4.61078498284518
1,-0.558234693569224,2.06276037926202,0.350227205904509
1,-2.19595332358337,2.13691432420432,1.18219321068841
0,0,1.71920958102934,1.23145317173185
0,0,1.46811497318575,0.856913441587484
1,3.63893166779431,2.34372502715942,11.797989062479
1,0.168312599612958,2.1616498740866,5.13454845388823
0,0,2.39810033665124,6.90746894695392
0,0,1.89799350157941,6.1548109096816
1,3.32714243744894,2.26662962481303,11.2178126777724
1,1.00298670522443,2.3469950782025,6.24382863677636
0,0,1.94943890499313,2.27584893904147
0,0,2.22839265919811,5.83593106001469
0,0,1.96782729595155,5.40520057282292
0,0,2.00923565600742,6.44688158524808
0,0,1.37553705867945,0.172089729259152
1,0.986792995565443,2.09717943177376,6.03155571274552
1,0.370326249431931,2.30439965166911,3.95978246935082
0,0,1.93615489091958,1.48321987937605
1,3.21416220779838,2.40795629673516,10.972401747468
1,-0.829228431159782,2.28897661832329,3.81168472759702
1,0.710154298371936,2.26809927341676,5.22816180308354
0,0,2.04777506139353,6.05033818226184
0,0,2.32509093919004,8.30623121779354
0,0,2.09793088138423,4.47852860722881
0,0,1.79628164991071,3.9249278190168
1,2.20360959972788,2.21839369638579,9.06981842119099
1,1.22337027497932,2.35438584264113,6.09299921134564
1,-4.2208382648672,1.81849254331285,-4.57357794306711
1,1.52324478641209,2.39408116993217,7.9642152698213
1,1.31693261499415,1.77444678093871,6.84812679584166
1,3.40042063653418,2.39589098050149,11.6386030510484
1,-2.48652590022603,2.09768360791721,1.66381418641247
1,-3.80779965347251,1.82114302981936,-4.84651265463168
1,3.23292739102553,2.21753789367114,10.7786983633776
1,1.0122312952512,2.09697289778224,7.01917901029389
1,-0.436594828623069,2.21552220224187,2.27260839001678
0,0,1.56670715195044,2.18991248449995
1,0.0625119707607226,2.13328724805999,4.64382904764738
0,0,2.00966206720757,7.60179113851421
1,1.42612001677661,2.23122357543918,7.61569605818953
0,0,1.90128084388178,3.13446490950115
0,0,1.29120216147531,-0.0207084103512517
0,0,1.92344373882481,1.20944353395295
1,0.225709950927259,2.3719640914224,4.18457381660777
1,-2.26910848081748,2.12861907590631,-0.542590538042452
0,0,1.96496461395409,4.24940314659052
0,0,1.92857381400851,5.03177647819943
0,0,1.6413185511065,0.484495386384962
0,0,2.09516144970386,4.52742549863098
0,0,1.94405328759294,4.86037318127831
0,0,1.98343955878351,5.92003708484196
1,0.146088079461525,2.03624809663021,1.79937274965418
1,3.04324023314629,2.38727936146971,9.59526788054901
0,0,1.70517322314471,2.48476429458866
0,0,1.84021897415307,3.4909432526529
1,-2.74931012698239,1.92252897646167,-1.44003398790265
1,0.942376896783842,2.11578493387377,7.09295036411368
1,0.168993203197581,2.10564282656753,3.49428830042566
1,-0.25078661612653,2.38428630745573,5.5656734773195
1,2.29849519057818,2.29752723476419,8.73289257803577
1,-3.64376891581739,1.99349912670594,-3.76331893231096
0,0,2.0731502615222,5.58829090657742
0,0,2.15632944281793,4.69233493864574
1,-1.17351557532067,2.22883411199269,2.59184316671305
1,0.170231049422464,2.2871569585674,5.79195335789006
0,0,1.97049498714331,4.04459791366583
0,0,1.8825018410684,2.93164058958609
0,0,1.60569304706276,1.72314000177979
0,0,2.19220672429556,4.85050409595738
1,3.49351426118195,2.38584368245286,11.7392888722489
1,4.25285405894863,2.38801667283625,13.0386527900699
1,-0.541068977947146,2.18324171570444,3.7021785360954
1,2.01835891305612,2.15619785916528,8.73222802366663
1,3.08468010821082,2.31692256548461,11.8968024664478
1,0.697438294030142,2.12718732205897,6.84667283409759
0,0,1.68717123690998,2.31126752173285
1,-2.78162334527396,2.23577479796363,-0.383098247660265
0,0,2.14309883333862,7.74714083639577
0,0,2.09448371772699,3.19808510178471
0,0,1.60578291609792,2.53820183137446
0,0,1.76419935273626,4.86255517417006
1,4.28724544905572,2.35407099260318,14.4636771222105
0,0,2.31695476440905,9.97285551902032
1,-2.7173861604713,2.23211417663254,-2.66197054374263
1,4.11481673307942,2.35167434535053,12.3334018577245
1,-1.07412654210955,2.13171942666985,1.14959254356866
0,0,1.67892843578548,4.10939607593124
0,0,1.79766185361565,3.04646762180571
0,0,1.89960719185353,2.35324096223102
1,-1.47410501660446,2.21066616343116,2.47026591437483
0,0,1.68777822852073,0.974769458761813
0,0,2.09809127311739,9.06371154425834
1,-0.590270224932086,2.21996903959644,5.6680063265454
1,-1.17401358709498,2.20030008230084,1.65252904546162
1,0.0388974968054115,2.38759484029142,3.78392643404655
1,1.309702986323,2.13797186316523,7.22544899208897
1,-3.38460485732062,2.09065224097436,-3.05398281880169
0,0,1.67146970433215,-0.554035957397897
1,3.412081278268,2.39984861836113,11.3651393235938
0,0,1.94494728871222,4.16066647566925
1,-0.970036730849588,1.9520015851356,2.60251698420228
1,-0.141117236014262,2.14568462531149,3.28208888401846
0,0,1.71800128626482,1.90961089338157
1,-2.70579257553944,2.04978152127412,-0.785285575639757
0,0,1.83534606890261,3.97427535889986
0,0,1.8910823522572,1.31181371946096
1,-0.345124580998297,2.20740923840694,3.47570374387714
1,-3.29264731075586,2.19817466162159,-2.40619744193593
0,0,2.075023865124,3.69507547881088
1,0.151794936548666,2.39110016254099,6.53110278853878
0,0,1.95445375457561,8.36953196643439
0,0,2.07839017624755,5.28079508826006
0,0,1.54157751867701,1.31802407629961
1,-1.45583217488562,2.14121050640229,-0.279228576492125
0,0,1.74382285940142,3.46349447207761
0,0,1.59706446060505,-0.814991512776762
1,1.38235964518111,2.2613376310337,5.8758113169094
0,0,1.92646840168002,-0.344457164411006
1,-0.834442545199864,2.08459360341687,0.812099295586076
1,-3.52278919260265,1.89148937284303,-2.80151635329399
1,1.44948899706253,2.49547908079149,9.20860696602825
1,-0.269998718850007,2.23374971094491,6.55476155017633
0,0,1.81931739321794,2.77276358669071
0,0,1.51117051615239,0.317496133609734
0,0,1.98768239655783,4.5576810049387
1,-0.654268761857658,2.25308837830491,3.24818421352576
1,2.94360459829814,2.24659383765692,10.4847325979578
0,0,2.03626446622228,5.80136827560663
0,0,1.97550398399772,2.9174352158412
1,-3.245476997819,2.16030605117605,-1.75853762612742
0,0,2.28362989321719,5.53473385126028
0,0,2.04316070511764,7.14120908364625
1,0.152435090959537,2.09224006347769,2.44330772249322
0,0,2.34681365400308,7.65990186615038
1,2.90427706693198,2.40037001632837,11.9400066788974
0,0,1.93774808973939,3.67630765576099
0,0,1.65208359966427,1.57806776842218
