"Run1","Run2","Run3","Run4","Run5","Run6","Run7","Run8","Run9","Run10"
3.16120104875095,2.50212689774292,2.72505608381368,3.03219579070107,2.50618475719115,2.86476720898814,3.25244613940112,3.62249110875286,3.47472327320453,2.98415213348342
2.75313057309654,2.75728168451273,2.88086009178178,2.82727229198992,2.57271768897632,2.84815297836478,3.05716492952161,2.91699878636514,2.79682719171682,2.8115359742972
2.78400808550776,2.66535005736002,2.22134677305296,2.65222339137504,2.7430482097331,2.69145220035631,2.81259512702772,2.68064693090264,2.8659730128358,2.73653794973093
2.56917533964949,2.61465537391227,2.41593249127369,2.18701752883572,2.4571328387414,2.41695468974141,2.53219474096791,2.32449728865328,2.41056702686855,2.54262890786664
2.45377813667345,2.46176929885405,2.98171874962153,2.5034825228591,2.93030281112524,2.87185414378544,2.57695504959183,2.38085320339561,3.04470844854098,2.92543211049415
3.15859177913571,2.66356111933486,2.99268085656219,2.8147018248278,2.66103251969411,2.89106927828446,3.05407527763894,3.84154211656301,3.35485408905468,3.06254529285526
2.54429134130839,2.89312104928258,2.99271468589044,2.69124154140656,2.61509750357583,2.43593353565535,2.79136094803189,3.68092809576522,3.06584788365656,3.07202169483858
2.43937682174797,2.56944811969912,1.8729126886729,2.4371814173405,3.14147663720656,3.24524997498218,2.79322628232796,2.43731811948357,1.76502154243562,3.08269135788756
3.08275441695059,3.01652772082192,3.06708217318426,3.32444456244003,2.94999116458401,2.94907154566123,2.89970441685189,3.09367493444035,2.81816913494567,2.66533965948782
2.58017897633802,2.39038200103855,2.30452161066388,2.9571326622139,2.18048837314661,2.30110980375835,2.65326991626634,2.14991994670824,2.59833520490441,2.5588853645544
3.20009055440882,3.18396903422347,2.61945137812443,3.05894256123243,3.05408363425541,3.345888599015,3.27378206241779,2.95883204130648,2.88434795358256,2.63494206017512
2.74658189716286,2.74478982498369,2.81918102075496,2.75496671426004,3.02467427559847,2.87474748453982,2.84312113587068,3.01869585849197,2.63532123596316,2.82672899934302
2.99855017950623,2.53546859719312,2.84271824861723,2.77333671354524,2.86483438406046,2.81517431866685,2.56024343392786,2.85308270958832,2.50877751417235,2.5919879589101
2.9933696176981,3.08314506741987,3.04058528621612,3.1856328595283,2.9654322093631,3.21491481157718,3.43477597376748,2.95283522264006,3.55248078129927,3.17896467726777
3.15045106575124,3.53580658261606,3.2037489549026,3.06392442648025,3.00197661315606,3.0353401247341,3.19498370621965,3.27030164743051,3.02679558670038,3.32424631890988
2.51301369605626,2.22998260545647,2.5878538013053,2.66574925662806,2.38614849969508,2.31303645409856,2.19582016536112,2.83836047981081,2.50302709532225,2.18462200016002
2.8278594903256,2.54007574515517,3.34628686777307,3.07299600342377,3.03388413412203,2.88243183114507,3.13779516122162,2.86069294434471,2.9158087334012,2.98700428433483
2.66307286773899,2.69564942789748,2.59337704323797,2.89970343255325,2.65329256700659,2.87423021983575,3.00844584844552,2.94252929912058,2.61632761804954,2.73637210490943
2.80233967287171,2.79915623724281,2.69559545608858,2.90530126780746,2.79792577364721,2.91276275888581,2.72433736783166,2.92364409445062,3.01404326787926,2.91310285941566
2.98720868024596,3.11050244464213,2.51967726873043,3.0833140594418,2.74809820696914,3.44528289649416,2.98907499592095,2.82859860168185,2.93692680482676,2.75547690444426
2.47319756331716,2.97460557424904,2.59243419142414,2.26224011889952,2.11586929566683,2.4657231899371,2.89122143750411,2.33304573334092,3.17047375208741,2.40194749301755
2.48821568294885,2.94484948224427,3.08892131618573,2.75233314513026,2.91264525709743,2.88989102338208,2.80336058529409,2.76928551079861,2.29464708454359,2.89424118687654
2.74146449919847,2.74159741222572,3.06622930777024,3.09193410168255,2.67513860289782,2.71789487588046,2.05115916109864,2.98755318565265,3.13453295203743,3.26260558961197
2.06507433114617,2.63810920307622,1.97729232893268,2.61227909810071,2.1365792841892,2.60854761490424,2.56711129096436,2.2221452962565,2.13024558545663,2.13227975452191
2.22544947928159,3.43423910579282,3.05772208174655,3.00414253016554,2.85315879146823,3.22196072616312,2.5776786263805,2.88205797138164,2.70326777573738,3.52389536791887
3.27112176279009,2.847584818801,3.22867206740829,2.63130173530987,2.91621090390239,2.30195314601701,2.98054772359206,2.58170808291041,3.15892218025925,2.82517584722951
2.70918118027058,2.85469331093447,2.68097983430517,2.84834615591309,2.62442658685129,2.76131567247834,2.49117129101922,2.62230502366334,2.77602031426259,2.71362764875039
2.82553247165479,2.48084795955292,2.61531301297138,2.49896441110622,2.72494905292661,2.68457906452362,2.47211194079743,3.01693150089661,2.94867076366719,2.84548579265018
2.07260350571336,2.70540325650168,2.22176313514253,2.68337640179744,3.11186058432435,2.66123720521944,2.38785119941031,3.18757390891487,0.895735492815208,3.17995610804997
2.1786522838717,2.96795648134302,2.28338750968801,2.83125510440402,2.93791182446753,2.70537039308131,2.98487853756656,2.4038431573035,2.66612258675014,2.57593690383893
2.62259369014886,2.49169027039599,2.89058782465268,2.64293335961196,2.4396396472865,2.56246590116474,2.84960010994119,2.76316017402637,2.79424729369028,3.01148669178049
2.55132041631328,2.16203110750389,2.53700760679683,2.53167593530239,2.41981985746655,2.45895337967375,2.18825883125605,2.60142953892485,2.62931120240662,2.34694021854521
3.14949837400723,3.1492113896172,3.23703498237748,2.54708412504561,2.76206417182715,3.53187797870481,3.23552886755637,2.92880038478731,2.78338583942572,3.07844692669958
2.47930257829223,2.62501948528713,3.17138743576157,2.722106447467,2.33427094434556,3.09299453159085,2.86179244000204,2.5526402875165,2.87780101543311,3.17246701288353
3.01170082790176,2.75605625976645,2.57006909982329,3.11471078422525,3.1842483971133,2.50261556683188,2.87165983192887,2.421778813344,2.65775368373921,3.12507941842986
3.13304783281832,2.82834803041168,2.76224651778178,2.20506031012962,2.50634844143648,2.8485116859067,2.76076631415085,2.26886823165048,2.07249831532122,3.29223105569039
2.78488950736957,3.07503619527839,2.71303941684881,2.76219653099089,2.65308654354333,2.67140125999344,2.75994174343353,2.8482330289888,3.09844983983001,2.53175659031164
3.71016902033691,3.19592393772597,2.95370941963254,2.58999940562199,3.46320880928973,3.01862972099715,2.68540812207064,2.72958897412422,2.62606380895366,2.60150429855263
2.72235443464447,2.85605951495615,2.60023243836684,2.78753841887058,2.54419568683167,2.79683028054962,2.90134709232075,2.85857514465746,2.76166756390493,2.85418922296077
2.96557808101957,3.14034926027179,3.21844949816644,2.70510544008174,2.77089771845131,2.91883278821409,2.91781403095262,2.68636413665719,3.13833820439978,2.99146103462599
3.44582266947974,3.07621434141521,2.05603178205664,2.64464895749601,2.44386068800423,2.56655353066708,3.33661310627887,2.84144939357989,2.97206146032821,3.32045774235667
3.33669477436378,2.96888754109864,2.55527140560219,3.109822047145,2.85351145171229,2.63863320383484,2.97232498738883,2.79203658691187,3.65831527276875,2.81760691734238
2.45093991462232,2.18731677591808,2.89712301596478,2.53015637301987,2.61689372675543,2.89993780993186,2.69491941572112,2.78547378300007,2.92866426878791,2.90734709832235
2.5055975733604,2.43061649471611,2.45023138783822,2.26819901303306,2.34791090562948,2.4481742895086,2.5304239666633,2.32021165969701,2.59097785664381,2.31813857832653
2.76329738078309,2.77877834046043,3.02297178945897,2.34646600739207,2.59153028028309,2.9896211933272,2.83287469877244,2.70253890331598,2.72847024649239,2.84523022990923
2.66769848708533,2.91015567956044,2.72236994584158,2.62816933003464,2.56655684756448,2.36743798189853,2.50361525170051,2.51425119278983,2.75821395632649,2.55310898242883
2.84043477145576,2.86336607037863,3.01367595115578,2.93083945271595,3.17585120920051,3.17290343342819,3.13098575164393,2.8156228908856,3.24465521685914,2.82503147281898
3.00176897160902,2.79429205092281,2.39036522456198,2.3707679345208,2.77492019877041,2.8197907189783,2.43791887832277,3.22001705103102,3.33979013864101,2.21120714409075
1.61783100801171,2.39952229130218,2.84808903840827,2.57772229764072,3.46128924860854,2.79059712034176,2.58391879711257,2.59465339411787,3.08029596276427,2.81677627522011
2.85662739975455,2.64104458425234,2.4939985445496,2.79169530780631,3.04966885290238,2.94786429216094,2.76587938615913,2.67949174752665,2.50139082865584,2.59569371316601
2.84231276502017,2.6092670072348,2.77625023703011,2.70121335732733,3.10158159049936,2.91527974179067,2.19678817161324,2.47609111662228,2.36941255831135,2.5961706454386
2.17708202454781,2.6691916516577,3.12580439397547,3.25040538216468,2.00724411443673,2.17229549924296,2.11463479521283,1.96279413538936,2.90236006733117,2.66220516837159
2.28274553674508,2.35379761535437,2.25830121479686,2.30733397196692,1.72391776369409,2.71859302577366,2.49225287495975,2.41224338413286,3.12267801599628,2.28631947288183
2.27242863930161,2.05064507072349,2.69317149405897,2.38627491952366,2.13472221352819,2.80076900684913,1.74621454279261,1.9858053424126,2.33242774369436,2.19566561560327
3.16785158029978,2.86090035666234,2.49358330577316,2.9432333323524,1.43630061874155,1.58653315475921,2.29928344475421,2.71261297300218,3.47577409384851,1.34528652126918
3.3943713385443,3.59664661106554,2.92726733146035,3.41459918029327,3.122084344255,3.07280134953721,3.06472461650895,3.01646994352296,3.73484275135334,3.0416714446368
2.68792374116555,2.64923266763804,2.64827695865457,2.50609673408443,2.57707304394032,2.54769528584623,2.78202684684828,2.99975996968857,2.66747809026577,2.84502747694097
2.94923104001847,3.14242553685883,2.65490118312096,2.63929108356605,2.63671666474993,2.96478740420152,3.15975266554094,2.81396185786135,2.64205241188339,2.0235179152737
2.79485673862062,3.33642815003503,1.90290962610682,2.36347276148595,2.6816401845524,2.5221318988553,2.24146384081473,1.60384782626518,2.79200088241936,3.31374950253308
2.87228897467812,2.69590911768699,2.1239694600548,2.29018833742139,2.52980125681289,2.5926114531293,2.91009327620588,2.769837333897,2.73471915729025,2.58548578662923
2.08146976953107,2.32261108866801,2.62863760940215,2.43612743507147,2.68009357299268,3.37880822402389,3.38354265614241,3.24650046434325,2.73669570716298,2.25162084987268
2.22396356003264,2.57920649445336,2.47750896482512,2.67124348784772,2.21735488774112,2.84521134206085,2.64186336123511,2.99247801540824,2.82863147336427,2.79392960422947
3.12699376039794,2.95618940412288,2.87891965165578,3.65921574950642,3.26398063275045,3.65433803082034,3.19118114747091,3.05255572189702,2.62924452850103,2.96431923758977
2.34394532590142,2.35215754464973,2.77388809261816,2.39144341522676,3.00116807313712,2.85246698132117,2.63642278007048,2.91489507500897,2.2595179112044,2.48800483798542
2.85725102793694,3.20553699389509,3.3791973066548,2.30710726336336,2.68893885340644,2.59892386837716,3.13110605835653,2.73454708114093,3.51316018345856,2.88760269457454
2.43502397641245,2.32927969828337,2.33652063285814,2.7818851476111,2.6163479949708,2.85057046534429,3.19457991890855,2.15216887051666,2.73678199673793,2.34349637552752
2.32567167836657,2.00726638891322,2.6008672410788,2.71582561724673,2.82579914229495,2.04076692498633,2.13908984408641,2.53004158073897,3.19577667926976,2.60928826366862
2.11480047499392,2.63252743237683,1.91372562702533,2.45162562938045,2.73264711613464,2.61541624565832,1.6881139667832,3.14143889531537,2.09350568530297,1.77305368686052
3.94092692145956,3.42316122343274,2.91729173247328,3.5019568213178,3.70740428594362,3.37426281864996,3.95306911612491,3.04425750377404,3.12398490739629,2.61467000365925
2.77856361445285,2.57299692933696,2.33267444863337,3.13461476367298,3.35093150142429,2.97145405611168,2.80959476693535,2.52350290260102,3.09632850641406,3.03920560631729
2.56271202360237,2.82506132257794,2.56182219018601,2.49134823332689,2.46716969716193,2.73696980485433,2.64626595254892,3.01418861229759,3.31928272855674,3.0974538554205
2.96398270235289,3.20216802767932,3.08162533072494,2.8895998994109,3.03989646206673,3.25432613020603,3.16522173704219,3.30955455475739,3.20160286954678,3.11515124070503
2.79703173084005,2.72429834127471,2.97198621539947,2.6162164300657,2.76509664903449,2.797407184999,2.81393021581829,2.85778290087079,2.75827054795182,2.82170934611473
2.51769314327281,2.57816092900428,2.63394228544016,3.03674961873975,2.60831754980643,2.92212172725392,2.16156307318138,2.78487404224636,2.659118423796,2.16759608148939
2.96243784309304,2.67275806690279,2.75522435259486,2.51500946996257,2.19681036743127,2.95520646560767,2.95995034629089,2.35908045105218,2.23610882306332,2.55614785855815
2.31276590570997,3.10331793439357,2.31674571024592,3.46046504771874,3.60398997724835,3.91779643069057,3.00421438290907,2.86700424411732,2.91254369364422,3.71443564434559
2.57247009730706,2.67853503288121,2.7386519082773,2.1545788616884,3.33849108240792,3.11265672176135,3.46461980131741,2.66815023033392,2.79100601714279,2.98670856235715
2.59701983461299,2.31573332250584,2.79603069216505,3.05371855125631,2.92380782355351,2.42135528085218,2.17089113734904,2.47607360916148,3.16751087142729,2.78905974161132
3.38802208928538,3.36388981562477,3.41803927744231,3.07732005156045,3.43514977353349,3.20322451498718,3.19458561832895,3.34644005815674,3.162267215846,2.99479473714189
2.47115267449869,2.31962633258289,3.04168390652303,2.69561592201043,2.82903217219583,2.95871937908788,2.24013080288205,3.01968594107174,2.29038228886256,2.71307120925274
2.68583635351471,2.87787828445653,2.91041088857379,2.99897240583181,2.40616862190224,3.05471439001706,3.13661278101555,2.87492946589485,3.38916912563445,2.89041494774895
2.78385477234067,2.84873935208451,2.32571856711993,3.06330307063023,2.40098454105366,2.93782568524875,2.42063163100362,2.5507665504451,2.7928144363188,3.03394932974514
3.0619322407938,2.92692425562821,2.85915861254402,3.30212433194252,3.21267394368895,2.99541372213707,2.94063150689722,3.01644373281534,3.12852143164265,3.109081291285
3.1751602241538,3.10154369539116,3.25914355702712,3.10740687996137,3.05448556168395,2.78271359106301,3.00774495472276,2.88345580205631,2.86395757362757,2.91888312785078
2.50636534821121,2.70126237098062,2.77117299361913,2.38102170499034,2.39161842305853,2.68764010114262,2.44127821446419,2.57379773605532,2.42040644510723,2.75073897865554
2.314475300601,3.66701023694263,2.70554510412269,2.66147020923277,2.74595491212627,2.67740919368844,3.08249044727017,3.25467092024119,3.26899817202172,2.54867728863826
2.157414217726,2.56024817592121,2.8260657055625,2.57622420575445,2.82828478246075,2.45696533768976,2.51839321848936,2.63807001411759,2.50370629394412,2.69227266119281
3.23988002826475,3.57848508905619,2.786121316375,3.34292380826439,3.52373672736408,2.86457780640531,3.35501572175701,3.4800160121618,3.12980669374115,3.16111075189213
2.88050493495832,2.92123796162429,2.8336730135265,3.11766952283411,2.80294682908471,2.79101174462033,2.89068094126314,2.74711883096434,2.70090814785447,2.91451117836678
3.79692426184877,3.68329487594867,2.82842500926827,4.30215363460691,2.66500474842572,3.02982530706118,3.79946152897179,3.51644448687274,3.31091978023156,3.31063514200052
2.64111308545257,2.73299811846793,3.10566752731656,2.82509730853901,2.74512760903345,2.8739580328852,3.0966387139351,3.12937838836744,2.65143308362449,3.04181544339106
2.97030696657074,4.48885141082548,3.35218193092442,2.82403464506154,3.22940184769311,2.94176629216325,3.14727607720327,3.0299305991698,3.24427903301793,3.11686308897377
2.94045083841094,2.80400950542928,2.85005702762273,2.94418500122858,2.69102399246803,2.75683405551116,2.97785946038684,2.68680310792317,2.7241729277564,3.03699029636666
2.52705230532455,2.25679534327319,2.25087108751113,2.75484232769609,2.5284120815268,2.18594963018391,2.5700763806771,3.509303176608,3.10256137424054,2.79206027177533
2.50548616169153,3.27741908478621,3.33265347650506,3.4777754561242,3.38952812510548,2.96607196392958,2.83719543676642,2.93706664862519,2.96159809983392,3.27564141451691
2.92824557289798,2.4964911820915,2.76952676625161,2.63585553286544,2.26651203383552,2.61438094556205,2.62163709488207,2.9299989166982,2.82797244602817,2.75974934249975
2.96494974352407,2.99235557703833,3.06908131640911,2.93203219003323,2.78922787651501,3.43857687486503,3.77650648135374,3.56353556333318,3.2183349855256,3.10685879359579
3.10779860104433,2.76811082024986,2.76294346729972,2.73661507976395,2.99186039900937,2.63675887184455,2.54271840809974,2.70765921302122,2.51815537048519,2.5194952607982
3.08756421563452,2.4293414532781,2.94456453792174,2.75282286844661,2.3733451103253,2.8541538600413,2.47815283905925,2.85762016892762,2.74303144856699,2.78599678888844
3.6443655921644,2.89539114839355,2.92091687626239,2.99295470492397,2.91629369856003,2.72274601513934,3.00256533828813,3.42605772321897,3.32302056825763,2.65208875142351
2.29802689308188,2.27626336204141,2.79439227057458,2.49677163418915,2.62688283230078,2.69776423598179,2.39046465348901,2.11569180452688,2.77252491166066,2.05565064542959
2.67629430792273,3.73596236938178,3.40354848541669,3.3625048741082,2.90877071642029,3.14884970710885,2.66469841255676,3.1945678860471,3.14256486157882,3.19647962001812
2.79883929361504,2.73551471175753,2.97159516764766,2.94760968555043,2.87613540121818,2.87325271615979,2.72762018298653,2.87743666876659,2.95502810302385,2.78091905884778
2.73288097106415,2.60346172624743,2.74361856097034,2.78680155977866,2.81589625142077,2.31932860942804,2.7003221082325,2.54216191239548,2.81852939831525,2.76977455142786
2.49151230809202,2.76491847872127,2.65950029709819,2.89155202056148,2.71350554241491,2.7653951820943,3.09186510471881,2.80648023759498,2.90150958440537,2.78752389130975
2.69241956790045,2.89277136772484,3.00673376169647,2.73939140625348,2.43705682680299,2.78451958586314,2.5091861427767,2.80614663705863,2.75958223953885,2.75094986427559
2.6764863167631,2.99706704850619,2.35223445764404,2.57209373157083,2.57419797466848,3.32189430913377,2.66643839000542,3.05218019003902,2.24661349145631,2.47429005130377
2.37200700739964,3.47429910688475,3.37364063060236,3.09315456620319,2.56924564415503,3.64368078307053,3.72057325321428,4.01407159601844,2.86921012998767,3.87700937161615
2.87106286408685,2.69726217757157,2.94441365523491,2.701890874777,3.33319967901748,2.32960424457501,2.87662227128106,2.26898906381621,3.80959326485441,3.0145037875483
2.78192843003483,2.85018773888061,2.94158425993392,2.78823785048305,2.876903138027,2.64423077133661,2.78289322684246,2.98894991223055,2.88188799552941,2.57499147533942
2.73615561008723,2.15502510872878,2.53984080595675,2.51016558644953,2.74968414063847,2.27058166651232,2.68013471628987,2.07051232291859,3.11170410839748,2.54893220675016
3.10461970721265,2.7219692704882,2.92455256668888,3.01741234520225,2.74723803963972,2.69443127714059,3.09057189871458,2.56974716866074,2.65166692129125,2.7558789529622
3.10690689436179,2.75680881765078,2.78889955702551,3.21605965589418,2.84749018094323,3.07026739763094,2.89775602409579,3.01753337290085,2.54895049074387,3.24755841229216
2.90285850352861,3.09547456879136,2.77252001657608,2.88718784191692,2.70918184982831,2.74202484612346,3.09701700237202,3.86017767440318,3.26046821922465,2.89689611001388
2.62815648912818,3.66605770791075,2.24171527425377,3.20466055106582,3.12683501318107,2.38085815581749,2.71683720359479,2.88510460971433,2.06907833744092,2.57525710805017
2.75236231347466,2.90174178574747,2.7605634080017,2.477412751079,2.67161742686106,2.77184532741105,3.08472040935675,2.63942148914525,2.72093379097505,2.86939192298735
2.98191786851214,2.40888027378734,3.0562647139543,2.6926696942687,2.80373147255587,2.96372209391427,2.90350335679731,2.93295289467942,2.69010977879124,2.77664997144174
2.60178464377276,3.0386209505566,2.89819664105977,2.6301350589542,2.92737648831515,2.70471800916625,3.07213975595257,2.8110139477398,2.98323197172302,2.72905862166494
2.6726917641481,2.30886840914579,2.48063918919051,2.50178025291798,2.76159149850699,2.55375485874468,2.84795596727997,2.77169056744145,2.53667234753881,2.71375987477921
3.09084305466168,2.72350907135455,2.68016609467975,1.99970266602287,2.61045640846376,3.46061736853456,2.62339405052753,2.89130143282274,3.49581972546332,2.69352955219485
3.20617934064772,2.89516148920897,1.69936356160489,2.20445939797706,2.67292843869142,2.29081295334801,1.96223429049283,3.05142973523033,2.45181110351986,2.53771702160376
3.08201500460033,3.50979775167613,2.75697686254629,3.70257227823201,2.74569190274177,3.25642196866573,3.02415136238844,2.9052655361443,3.04442663797639,3.66171182802442
3.39397487773204,3.04318957517036,2.18509683362281,3.20763996788099,3.20981030220355,2.97155750636186,2.37379291385703,2.95887749690855,3.6407819600977,2.6119088890006
2.54983513399667,2.55780155359869,3.05686224711526,2.97012266137879,2.81459325292979,2.30775057576964,3.09509727765131,3.53668799026331,2.90011266599443,3.42459545045228
3.03234500069654,2.43359672803035,2.61905559506705,3.00435754888768,3.38095315975433,2.8639952891717,3.31730087662107,2.87165733847125,2.76616545872165,3.09966847358232
2.73592918281507,2.69530765318028,2.90062527006121,2.56501487908492,2.9438586200339,3.00862199162256,2.97190122369592,2.80120874403695,2.6776983330641,2.92467279597808
2.5038110047824,2.40997913504736,2.45511178348133,2.50064847833475,2.38732173076958,2.11501569445145,2.77076254607252,2.58685906708156,2.30924355556874,2.5368022103988
2.65624110615168,2.75340821489886,2.9065212271016,2.67548884724817,2.69886514897481,2.73264719141576,2.58398537002959,2.64173510060651,2.46192249413515,2.7699483258589
1.73200078691623,2.52940370300334,1.76352594181517,3.17073866290762,2.05560340594597,2.80684767376668,3.08201753400315,2.57639776998042,3.16346915274363,3.13384015576925
2.50299642001869,3.50979223547815,3.58211952798424,4.17151727456619,4.80786660998377,2.66759572276444,2.10040844867214,2.89483054776343,2.69775758252507,2.51833338947613
2.79107550081917,2.51999926446132,2.07165694847341,2.5919883252693,2.52758042640915,2.42651645658632,2.02388312229797,2.98292678425912,2.97635617204663,2.1228044611434
2.59508594739136,2.59677996393652,2.53031123904941,2.58460713649222,2.66448094442567,2.39382346098729,2.44338277951776,2.29435047553862,2.38279917073478,2.41954307369238
